<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WHLR.US,D,20130827,000000,162992200,165629800,162992200,164873800,0.000910645,0
WHLR.US,D,20130828,000000,167318200,167318200,164284400,166180000,0.0004778915,0
WHLR.US,D,20130829,000000,166180000,169971200,164666600,167701800,0.000666535,0
WHLR.US,D,20130830,000000,166180000,167648600,157864000,157864000,0.00089338,0
WHLR.US,D,20130903,000000,160294400,165240600,158376400,162198400,0.00118681,0
WHLR.US,D,20130904,000000,163688000,163688000,157649800,163688000,0.00063409,0
WHLR.US,D,20130905,000000,161432600,162947400,159506200,162587600,0.000295264,0
WHLR.US,D,20130906,000000,162397200,162397200,158628400,158628400,0.00092085,0
WHLR.US,D,20130909,000000,157864000,161648200,151466000,157115000,0.0004352435,0
WHLR.US,D,20130910,000000,154943600,160294400,154585200,157259200,0.000370879,0
WHLR.US,D,20130911,000000,158270000,160531000,154470400,157488800,0.00080769,0
WHLR.US,D,20130912,000000,155615600,161991200,155615600,157488800,0.000427525,0
WHLR.US,D,20130913,000000,158757200,160661200,156861600,159926200,0.000271978,0
WHLR.US,D,20130916,000000,162030400,162397200,156357600,159392800,0.0002825745,0
WHLR.US,D,20130917,000000,157864000,169971200,157864000,164353000,0.00237258,0
WHLR.US,D,20130918,000000,162397200,165424000,162397200,162786400,0.000356227,0
WHLR.US,D,20130919,000000,166180000,166180000,162786400,164277400,0.0004527735,0
WHLR.US,D,20130920,000000,165645200,165645200,158757200,163688000,0.000556515,0
WHLR.US,D,20130923,000000,165057200,166569200,164277400,166569200,0.00066771,0
WHLR.US,D,20130924,000000,166371800,166371800,164483200,165645200,0.0003653845,0
WHLR.US,D,20130925,000000,166371800,166754000,164483200,165645200,0.000225144,0
WHLR.US,D,20130926,000000,165998000,167518400,164865400,165645200,0.0001181315,0
WHLR.US,D,20130927,000000,165998000,169429400,161432600,161432600,0.00039652,0
WHLR.US,D,20130930,000000,164101000,167518400,162198400,162947400,0.000486002,0
WHLR.US,D,20131001,000000,165645200,167518400,163345000,165240600,0.000428048,0
WHLR.US,D,20131002,000000,165645200,165645200,162198400,162947400,0.0001497905,0
WHLR.US,D,20131003,000000,161807800,163688000,161807800,161807800,0.0001050495,0
WHLR.US,D,20131004,000000,166754000,166754000,162198400,162198400,0.000183935,0
WHLR.US,D,20131007,000000,161807800,163688000,161051800,161432600,0.0002100995,0
WHLR.US,D,20131008,000000,162198400,162198400,158376400,159926200,0.0002100995,0
WHLR.US,D,20131009,000000,159926200,159926200,157985800,158757200,0.0004307955,0
WHLR.US,D,20131010,000000,158757200,159926200,158757200,158757200,0.0002363945,0
WHLR.US,D,20131011,000000,157985800,159926200,157985800,157985800,0.000470173,0
WHLR.US,D,20131014,000000,158376400,158376400,158376400,158376400,0.000225929,0
WHLR.US,D,20131015,000000,159139400,159926200,158376400,159926200,0.000302067,0
WHLR.US,D,20131016,000000,159926200,162947400,154585200,159926200,0.000743455,0
WHLR.US,D,20131017,000000,159926200,159926200,156090200,159926200,0.000275641,0
WHLR.US,D,20131018,000000,161432600,161432600,157985800,159926200,0.0004177135,0
WHLR.US,D,20131021,000000,159926200,159926200,157985800,157985800,0.0003991365,0
WHLR.US,D,20131022,000000,169429400,169429400,157985800,157985800,0.00113213,0
WHLR.US,D,20131023,000000,158376400,158757200,156090200,156465400,0.000293171,0
WHLR.US,D,20131024,000000,158757200,161807800,154585200,158757200,0.001696885,0
WHLR.US,D,20131025,000000,161432600,161432600,159139400,159506200,0.00133425,0
WHLR.US,D,20131028,000000,160294400,163345000,159926200,160294400,0.000475275,0
WHLR.US,D,20131029,000000,163566200,164323600,157787000,160484800,0.000187729,0
WHLR.US,D,20131030,000000,160484800,160861400,159713400,160484800,0.000151099,0
WHLR.US,D,20131031,000000,164323600,164697400,159338200,161243600,0.000566065,0
WHLR.US,D,20131101,000000,161243600,164697400,160484800,160484800,0.0001380165,0
WHLR.US,D,20131104,000000,159338200,162022000,159338200,162022000,0.000127551,0
WHLR.US,D,20131105,000000,162388800,162388800,161243600,161243600,0.0000808475,0
WHLR.US,D,20131106,000000,161243600,161631400,159713400,161243600,0.000216248,0
WHLR.US,D,20131107,000000,160080200,160080200,159338200,159713400,0.00034393,0
WHLR.US,D,20131108,000000,159713400,163941400,159713400,160861400,0.0001354,0
WHLR.US,D,20131111,000000,162388800,162388800,159713400,161631400,0.0002005495,0
WHLR.US,D,20131112,000000,160861400,161631400,156657200,156657200,0.000515825,0
WHLR.US,D,20131113,000000,157031000,158935000,154324800,158935000,0.0001431185,0
WHLR.US,D,20131114,000000,158200000,159338200,154324800,154324800,0.00053388,0
WHLR.US,D,20131115,000000,153192200,153192200,143966200,147039200,0.001383045,0
WHLR.US,D,20131118,000000,148202600,157022600,147085400,157022600,0.00122292,0
WHLR.US,D,20131119,000000,156657200,164323600,153575800,164323600,0.001341445,0
WHLR.US,D,20131120,000000,162388800,167785800,161243600,167785800,0.001122445,0
WHLR.US,D,20131121,000000,169299200,169299200,162388800,165844000,0.001461275,0
WHLR.US,D,20131122,000000,163566200,168543200,163160200,167021400,0.00096363,0
WHLR.US,D,20131125,000000,168175000,168925400,161243600,168925400,0.00151596,0
WHLR.US,D,20131126,000000,170270800,170270800,164474800,166012000,0.0002216115,0
WHLR.US,D,20131127,000000,166012000,166012000,165660600,165660600,0.00005416,0
WHLR.US,D,20131129,000000,165660600,165660600,162549800,162549800,0.0000824175,0
WHLR.US,D,20131202,000000,162549800,181896400,162549800,173357800,0.00231515,0
WHLR.US,D,20131203,000000,174168400,174168400,164474800,169505000,0.00078231,0
WHLR.US,D,20131204,000000,168351400,168749000,164873800,168749000,0.00076478,0
WHLR.US,D,20131205,000000,166791800,167953800,165247600,166012000,0.0001836735,0
WHLR.US,D,20131206,000000,166012000,166409600,157887800,161379400,0.001776815,0
WHLR.US,D,20131209,000000,162549800,163314200,159033000,159835200,0.00144113,0
WHLR.US,D,20131210,000000,160606600,170270800,157511200,166791800,0.001617475,0
WHLR.US,D,20131211,000000,164092600,164092600,158681600,161379400,0.000467687,0
WHLR.US,D,20131212,000000,162932000,164873800,159033000,164873800,0.000674515,0
WHLR.US,D,20131213,000000,164474800,169078000,162932000,167190800,0.00075497,0
WHLR.US,D,20131216,000000,169122800,170660000,167578600,167578600,0.000881345,0
WHLR.US,D,20131217,000000,167578600,175704200,166409600,169505000,0.001501175,0
WHLR.US,D,20131218,000000,170270800,172617200,169887200,170270800,0.00031528,0
WHLR.US,D,20131219,000000,171049200,174168400,167190800,167578600,0.00074686,0
WHLR.US,D,20131220,000000,169122800,169122800,166791800,166791800,0.0003397435,0
WHLR.US,D,20131223,000000,168351400,168351400,165912600,167578600,0.00155272,0
WHLR.US,D,20131224,000000,167578600,171446800,165247600,165278400,0.00062925,0
WHLR.US,D,20131226,000000,174168400,174168400,164483200,167190800,0.001036365,0
WHLR.US,D,20131227,000000,166616800,172072600,163100000,163100000,0.001578755,0
WHLR.US,D,20131230,000000,162687000,167785800,162687000,166616800,0.000456175,0
WHLR.US,D,20131231,000000,165424000,169321600,163886800,166999000,0.000428048,0
WHLR.US,D,20140102,000000,166999000,175567000,166180000,173633600,0.000816065,0
WHLR.US,D,20140103,000000,174022800,177142000,169719200,170888200,0.001059655,0
WHLR.US,D,20140106,000000,170888200,179473000,170888200,175191800,0.00095094,0
WHLR.US,D,20140107,000000,174398000,175184800,172096400,173602800,0.000758765,0
WHLR.US,D,20140108,000000,175567000,175567000,171661000,172463200,0.000329801,0
WHLR.US,D,20140109,000000,172463200,174787200,171661000,174022800,0.000306384,0
WHLR.US,D,20140110,000000,172463200,174022800,169719200,170116800,0.000651095,0
WHLR.US,D,20140113,000000,171294200,174787200,171294200,173633600,0.0003588435,0
WHLR.US,D,20140114,000000,174398000,180245800,172072600,179090800,0.000784405,0
WHLR.US,D,20140115,000000,177142000,189631400,177142000,177142000,0.00275013,0
WHLR.US,D,20140116,000000,182201600,182201600,175567000,179473000,0.000671505,0
WHLR.US,D,20140117,000000,179037600,181804000,175597800,177921800,0.00078035,0
WHLR.US,D,20140121,000000,180650400,185336200,177531200,178304000,0.000848375,0
WHLR.US,D,20140122,000000,182988400,182988400,177531200,177531200,0.00099712,0
WHLR.US,D,20140123,000000,175964600,179473000,173633600,179473000,0.000507455,0
WHLR.US,D,20140124,000000,175567000,179473000,174787200,179473000,0.0003766355,0
WHLR.US,D,20140127,000000,178686200,180245800,175964600,179090800,0.00110727,0
WHLR.US,D,20140128,000000,180245800,181041000,176744400,179090800,0.000699765,0
WHLR.US,D,20140129,000000,180474000,180857600,179289600,179680200,0.0003330715,0
WHLR.US,D,20140130,000000,180069400,180069400,171033800,174192200,0.00158974,0
WHLR.US,D,20140131,000000,175352800,177700600,174955200,176919400,0.00045539,0
WHLR.US,D,20140203,000000,173373200,174528200,171033800,174490400,0.000208268,0
WHLR.US,D,20140204,000000,175743400,176141000,173005000,174955200,0.0002314235,0
WHLR.US,D,20140205,000000,176141000,176141000,173005000,174955200,0.0000104657,0
WHLR.US,D,20140206,000000,171813600,174955200,169061200,171033800,0.00115646,0
WHLR.US,D,20140207,000000,169849400,171033800,165523400,165523400,0.000803765,0
WHLR.US,D,20140210,000000,166692400,172608800,166692400,169451800,0.000414966,0
WHLR.US,D,20140211,000000,168679000,171033800,168274400,168679000,0.000282313,0
WHLR.US,D,20140212,000000,168679000,171073000,167480600,171033800,0.000434982,0
WHLR.US,D,20140213,000000,169849400,170262400,168992600,169061200,0.000518315,0
WHLR.US,D,20140214,000000,167098400,172608800,165523400,169849400,0.00053885,0
WHLR.US,D,20140218,000000,168274400,170629200,167098400,170629200,0.000400968,0
WHLR.US,D,20140219,000000,169061200,171033800,169061200,170231600,0.000246468,0
WHLR.US,D,20140220,000000,169871800,171033800,169061200,169566600,0.000754445,0
WHLR.US,D,20140221,000000,169061200,169374800,169061200,169374800,0.0000412088,0
WHLR.US,D,20140224,000000,171033800,171033800,169849400,169849400,0.000115123,0
WHLR.US,D,20140225,000000,174192200,176537200,169451800,173427800,0.00055743,0
WHLR.US,D,20140226,000000,172394600,175553000,170408000,174650000,0.0003690475,0
WHLR.US,D,20140227,000000,171210200,173198200,164071600,168427000,0.00074071,0
WHLR.US,D,20140228,000000,170017400,178334800,168030800,177944200,0.000536105,0
WHLR.US,D,20140303,000000,173198200,177944200,169619800,173985000,0.000525115,0
WHLR.US,D,20140304,000000,173594400,173633600,170017400,170017400,0.0003008895,0
WHLR.US,D,20140305,000000,170408000,173633600,169619800,172394600,0.000397305,0
WHLR.US,D,20140306,000000,173594400,176355200,172394600,172394600,0.000452381,0
WHLR.US,D,20140307,000000,171600800,172394600,166838000,168030800,0.0004360285,0
WHLR.US,D,20140310,000000,168030800,169895600,166447400,166447400,0.000523805,0
WHLR.US,D,20140311,000000,169619800,171997000,166447400,168030800,0.00079827,0
WHLR.US,D,20140312,000000,169223600,176355200,168824600,173985000,0.000235871,0
WHLR.US,D,20140313,000000,170408000,172769800,168435400,172394600,0.0002012035,0
WHLR.US,D,20140314,000000,173587400,175032200,169619800,170017400,0.0001909995,0
WHLR.US,D,20140317,000000,174367200,174367200,169619800,169619800,0.000661825,0
WHLR.US,D,20140318,000000,170408000,173985000,168824600,168824600,0.000478022,0
WHLR.US,D,20140319,000000,169619800,171997000,168435400,168435400,0.000195709,0
WHLR.US,D,20140320,000000,173594400,173594400,168435400,171997000,0.000268446,0
WHLR.US,D,20140321,000000,173236000,179932200,171600800,179932200,0.00217504,0
WHLR.US,D,20140324,000000,179932200,181911800,174780200,174780200,0.000798535,0
WHLR.US,D,20140325,000000,178295600,181116600,176667400,180689600,0.000876505,0
WHLR.US,D,20140326,000000,183096200,183096200,177555000,180689600,0.000956305,0
WHLR.US,D,20140327,000000,179711000,181308400,178931200,181308400,0.000126635,0
WHLR.US,D,20140328,000000,183303400,183303400,178784200,181300000,0.0001937465,0
WHLR.US,D,20140331,000000,182905800,183303400,179711000,183303400,0.000521455,0
WHLR.US,D,20140401,000000,183303400,185313800,183020600,184916200,0.0004309265,0
WHLR.US,D,20140402,000000,185696000,193691400,185696000,193309200,0.0003876245,0
WHLR.US,D,20140403,000000,193309200,193309200,185696000,190503600,0.0003330715,0
WHLR.US,D,20140404,000000,191711800,195288800,189700000,191291800,0.000610805,0
